Runtime,Enabled AI Count,Disabled AI Count
129.313965,30,149
129.359299,30,149
129.409439,30,149
129.455597,30,149
129.50206,30,149
129.546936,30,149
129.591797,30,149
129.638748,30,149
129.687119,30,149
129.731842,30,149
129.78096,30,149
129.827393,30,149
129.876968,30,149
129.924072,30,149
129.971359,30,149
130.018402,30,149
130.064438,30,149
130.113907,30,149
130.163712,30,149
130.21167,30,149
130.258072,30,149
130.305557,30,149
130.355072,30,149
130.402206,30,149
130.450455,30,149
130.496811,30,149
130.545074,30,149
130.594406,30,149
130.641083,30,149
130.686737,30,149
130.731628,30,149
130.780579,30,149
130.829926,30,149
130.879486,30,149
130.924515,30,149
130.971024,30,149
131.015976,30,149
131.06517,30,149
131.114166,30,149
131.161591,30,149
131.206848,30,149
131.253387,30,149
131.303558,30,149
131.350449,31,148
131.398926,31,148
131.445419,31,148
131.491745,31,148
131.540802,30,149
131.587555,30,149
131.633316,30,149
131.680893,31,148
131.727081,31,148
131.776047,31,148
131.823975,31,148
131.870621,31,148
131.915833,31,148
131.962265,31,148
132.009979,31,148
132.055786,31,148
132.10051,30,149
132.147552,30,149
132.193192,30,149
132.242233,29,150
132.2901,29,150
132.335251,29,150
132.381821,29,150
132.426025,29,150
132.474121,29,150
132.524292,29,150
132.570312,29,150
132.616364,29,150
132.663513,29,150
132.712631,29,150
132.759491,29,150
132.805817,29,150
132.851212,29,150
132.895996,29,150
132.941391,29,150
132.986847,30,149
133.032394,30,149
133.078522,30,149
133.124435,30,149
133.174088,30,149
133.219833,30,149
133.266647,30,149
133.31282,30,149
133.358597,30,149
133.407425,30,149
133.453125,30,149
133.498047,30,149
133.544342,31,148
133.590591,31,148
133.639694,31,148
133.686264,30,149
133.731079,30,149
133.777237,30,149
133.822601,29,150
133.872208,29,150
133.921371,29,150
133.967514,29,150
134.01387,29,150
134.058609,29,150
134.106171,29,150
134.153824,29,150
134.200226,29,150
134.245529,29,150
134.290771,29,150
134.339005,29,150
134.385925,29,150
134.431564,29,150
134.478897,29,150
134.524857,29,150
134.57486,29,150
134.62233,29,150
134.668793,29,150
134.714554,29,150
134.762985,29,150
134.812057,28,151
134.857208,28,151
134.904114,28,151
134.949493,28,151
134.99733,28,151
135.046204,28,151
135.092865,28,151
135.137939,28,151
135.184616,28,151
135.230301,29,150
135.278091,29,150
135.326981,28,151
135.373108,28,151
135.417969,28,151
135.4655,28,151
135.514496,29,151
135.572861,29,151
135.619583,29,151
135.666214,29,151
135.714157,29,151
135.761169,29,151
135.806595,29,151
135.852646,29,151
135.900482,30,150
135.949417,31,149
135.99649,30,150
136.04216,30,150
136.087234,30,150
136.132767,30,150
136.182129,30,150
136.229828,30,150
136.276291,30,150
136.324875,30,150
136.369522,30,150
136.418793,30,150
136.466721,30,150
136.51268,30,150
136.557709,29,151
136.602859,29,151
136.652542,30,150
136.699615,30,150
136.746826,30,150
136.793335,30,150
136.838013,30,150
136.886597,30,150
136.934891,30,150
136.979904,30,150
137.026443,30,150
137.072281,30,150
137.120743,30,150
137.166702,30,150
137.213943,30,150
137.260452,30,150
137.308472,30,150
137.357849,30,150
137.402496,30,150
137.449295,30,150
137.495743,30,150
137.539764,30,150
137.592911,30,150
137.640228,30,150
137.684204,30,150
137.728333,30,150
137.774521,30,150
137.824966,30,150
137.873428,30,150
137.919052,30,150
137.965485,30,150
138.010254,30,150
138.06926,30,150
138.116531,30,150
138.164383,30,150
138.209732,30,150
138.254959,30,150
138.305359,30,150
138.353607,30,150
138.399368,30,150
138.447357,30,150
138.494049,30,150
138.545822,30,150
138.594452,30,150
138.64415,30,150
138.692734,30,150
138.741714,30,150
138.796295,30,150
138.846268,29,150
138.895218,29,150
138.94162,29,150
138.98819,29,150
139.038773,29,150
139.086639,29,150
139.134399,29,150
139.181473,29,150
139.228943,29,150
139.277939,29,150
139.326996,29,150
139.375427,29,150
139.42215,29,150
139.467285,29,150
139.517181,29,150
139.566544,29,150
139.613525,29,150
139.664291,29,150
139.709564,29,150
139.762589,29,150
139.809814,29,150
139.854782,29,150
139.901947,29,150
139.948196,29,150
139.998123,29,150
140.046432,29,150
140.093781,29,150
140.141037,29,150
140.187866,29,150
140.237946,29,150
140.285294,29,150
140.330978,29,150
140.377884,29,150
140.424408,29,150
140.476425,29,150
140.525818,29,150
140.572617,29,150
140.616379,29,150
140.662613,29,150
140.715012,29,150
140.76506,29,150
140.811646,29,150
140.856583,29,150
140.902451,29,150
140.950272,29,150
140.996719,29,150
141.044159,29,150
141.091507,29,150
141.138611,29,150
141.187561,29,150
141.237289,29,150
141.287964,29,150
141.33786,29,150
141.385025,29,150
141.434021,29,150
141.482849,29,150
141.529587,29,150
141.575378,29,150
141.623428,29,150
141.675415,29,150
141.723831,29,150
141.768982,29,150
141.817429,29,150
141.864777,29,150
141.915909,29,150
141.96312,29,150
142.009033,29,150
142.053879,29,150
142.101639,30,150
142.155212,30,150
142.204788,30,150
142.250458,30,150
142.297607,30,150
142.344147,30,150
142.396118,30,150
142.447311,30,150
142.494507,30,150
142.539734,30,150
142.587585,30,150
142.638214,30,150
142.692352,30,150
142.736969,30,150
142.796829,30,150
142.845963,30,150
142.892609,30,150
142.937347,30,150
142.983566,30,150
143.028061,30,150
143.077286,30,150
143.123047,30,150
143.170654,30,150
143.218567,30,150
143.270737,30,150
143.322281,30,150
143.371719,30,150
143.419022,30,150
143.465836,30,150
143.512238,30,150
143.563843,30,150
143.610519,30,150
143.6586,30,150
143.710724,30,150
143.75882,30,150
143.808823,30,150
143.857391,30,150
143.904526,30,150
143.954041,30,150
144.001221,30,150
144.050674,30,150
144.097061,30,150
144.144669,30,150
144.192093,30,150
144.241226,30,150
144.291214,30,150
144.339539,30,150
144.387024,30,150
144.433517,30,150
144.479446,30,150
144.531082,30,150
144.578339,30,150
144.626709,30,150
144.672745,30,150
144.725754,30,150
144.774643,30,150
144.824661,30,150
144.871536,30,150
144.919037,30,150
144.966446,30,150
145.020813,30,150
145.068497,30,150
145.117981,30,150
145.165054,30,150
145.211197,30,150
145.262527,30,150
145.3134,30,150
145.3582,30,150
145.406769,30,150
145.453537,30,150
145.504578,30,150
145.55188,30,150
145.600067,30,150
145.650574,30,150
145.700058,30,150
145.759644,30,150
145.807236,30,150
145.854355,30,150
145.903152,30,150
145.951294,30,150
146.000992,30,150
146.048965,30,150
146.097748,29,150
146.143539,29,150
146.191681,29,150
146.237488,29,150
146.286316,29,150
146.331726,29,150
146.377701,29,150
146.427612,29,150
146.474884,29,150
146.520981,29,150
146.567581,29,150
146.613342,29,150
146.662643,29,150
146.709229,29,150
146.760391,29,150
146.806412,29,150
146.853745,29,150
146.903244,29,150
146.949249,29,150
146.996078,29,150
147.041626,29,150
147.08754,29,150
147.137604,29,150
147.18663,29,150
147.232574,29,150
147.283508,29,150
147.329971,29,150
147.380096,29,150
147.436737,29,150
147.484787,29,150
147.528625,29,150
147.575912,29,150
147.625015,29,150
147.673477,29,150
147.721115,29,150
147.767975,29,150
147.815231,29,150
147.863892,29,150
147.910553,29,150
147.956146,29,150
148.005447,29,150
148.05278,29,150
148.100311,29,150
148.146484,29,150
148.195679,29,150
148.242432,29,150
148.292389,29,150
148.341202,29,150
148.386856,29,150
148.433121,29,150
148.478638,29,150
148.523972,29,150
148.57341,29,150
148.620148,29,150
148.670776,29,150
148.72229,29,150
148.7742,29,150
148.830154,29,150
148.885513,29,150
148.937546,29,150
148.986633,29,150
149.040039,29,150
149.084839,29,150
149.128769,29,150
149.173782,29,150
149.218185,29,150
149.266861,29,150
149.314438,29,150
149.361206,29,150
149.40509,29,150
149.453491,29,150
149.50058,29,150
149.545135,29,150
149.590057,29,150
149.634399,29,150
149.678238,29,150
149.726776,29,150
149.774673,29,150
149.821091,29,150
149.86528,29,150
149.910858,29,150
149.959167,29,150
150.007828,29,150
150.055878,29,150
150.100037,29,150
150.144867,29,150
150.192383,29,150
150.239197,29,150
150.286224,29,150
150.334244,29,150
150.378204,29,150
150.426147,29,150
150.473343,29,150
150.517914,29,150
150.565216,29,150
150.609894,29,150
150.65889,29,150
150.705597,29,150
150.750137,29,150
150.796478,29,150
150.842743,29,150
150.892227,29,150
150.939529,29,150
150.986115,29,150
151.034042,29,150
151.081238,29,150
151.133194,29,150
151.181259,29,150
151.22905,29,150
151.273911,29,150
151.321091,29,150
151.368317,29,150
151.418152,29,150
151.467056,29,150
151.514038,29,150
151.560791,29,150
151.608124,29,150
151.656204,29,150
151.70282,29,150
151.747238,29,150
151.793457,29,150
151.84198,29,150
151.888443,29,150
151.933731,29,150
151.979553,29,150
152.025238,29,150
152.073898,29,150
152.119995,29,150
152.165024,29,150
152.211609,29,150
152.25737,29,150
152.307236,29,150
152.354614,29,150
152.399811,29,150
152.444778,29,150
152.491241,29,150
152.543716,29,150
152.591827,29,150
152.638794,29,150
152.686234,29,150
152.735291,29,150
152.78511,29,150
152.832718,29,150
152.878265,29,150
152.92511,29,150
152.973816,29,150
153.025284,29,150
153.073685,29,150
153.12352,29,150
153.170761,29,150
153.219666,29,150
153.273132,29,150
153.321106,29,150
153.366882,29,150
153.41301,29,150
153.459091,29,150
153.506317,29,150
153.553787,29,150
153.600113,29,150
153.647522,29,150
153.695496,29,150
153.744476,29,150
153.791855,29,150
153.837769,29,150
153.88501,29,150
153.931961,29,150
153.981262,29,150
154.028397,29,150
154.074661,29,150
154.12326,29,150
154.16864,29,150
154.215729,29,150
154.265823,29,150
154.313934,29,150
154.36058,29,150
154.406876,29,150
154.456223,29,150
154.504776,29,150
154.552567,29,150
154.598038,29,150
154.647202,29,150
154.696732,29,150
154.746597,29,150
154.793457,29,150
154.842102,29,150
154.889206,29,150
154.937912,29,150
154.986679,29,150
155.032608,29,150
155.078064,29,150
155.12587,29,150
155.174759,29,150
155.222168,29,150
155.267654,29,150
155.315781,29,150
155.361282,29,150
155.410583,29,150
155.457581,29,150
155.505722,29,150
155.554718,29,150
155.60556,29,150
155.658951,29,150
155.710464,29,150
155.755997,29,150
155.801437,29,150
155.846924,29,150
155.895859,29,150
155.944107,29,150
155.99292,29,150
156.043289,29,150
156.088516,29,150
156.139664,29,150
156.187546,29,150
156.233505,29,150
156.281204,29,150
156.331757,29,150
156.384125,29,150
156.430466,29,150
156.47995,29,150
156.527237,29,150
156.575989,29,150
156.627548,29,150
156.676285,29,150
156.722076,29,150
156.767609,29,150
156.813004,29,150
156.863144,29,150
156.910004,29,150
156.957291,29,150
157.002274,29,150
157.04892,29,150
157.096237,29,150
157.145248,29,150
157.189651,29,150
157.236832,29,150
157.283875,29,150
157.333862,29,150
157.379272,29,150
157.425812,29,150
157.471298,29,150
157.516327,29,150
157.564224,29,150
157.610229,29,150
157.654678,29,150
157.701752,29,150
157.746902,29,150
157.798203,29,150
157.844742,29,150
157.890976,29,150
157.936462,29,150
157.984329,29,150
158.034607,29,150
